"Time_of_Day","Process_Name","PID","Operation","Path","Result","Detail"
"12:39:30.6363270 PM","svchost.exe","2408","TCP Receive","MSEDGEWIN10.ttu.edu:56774 -> a104-72-47-128.deploy.static.akamaitechnologies.com:http","SUCCESS","Length: 1420, seqnum: 0, connid: 0"
"12:39:30.6363409 PM","svchost.exe","2408","TCP Receive","MSEDGEWIN10.ttu.edu:56774 -> a104-72-47-128.deploy.static.akamaitechnologies.com:http","SUCCESS","Length: 640, seqnum: 0, connid: 0"
"12:39:30.6468852 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,311,352, Length: 24"
"12:39:30.6469062 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,311,376, Length: 4,096"
"12:39:30.6469198 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,315,472, Length: 24"
"12:39:30.6469278 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,315,496, Length: 4,096"
"12:39:30.6925500 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,319,592, Length: 24"
"12:39:30.6925756 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,319,616, Length: 4,096"
"12:39:30.6925902 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,323,712, Length: 24"
"12:39:30.6925986 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,323,736, Length: 4,096"
"12:39:30.6926092 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,327,832, Length: 24"
"12:39:30.6926165 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,327,856, Length: 4,096"
"12:39:30.6926256 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,331,952, Length: 24"
"12:39:30.6926328 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,331,976, Length: 4,096"
"12:39:30.6926421 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,336,072, Length: 24"
"12:39:30.6926490 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,336,096, Length: 4,096"
"12:39:30.6926579 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,340,192, Length: 24"
"12:39:30.6926648 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,340,216, Length: 4,096"
"12:39:30.6926735 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,344,312, Length: 24"
"12:39:30.6926806 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,344,336, Length: 4,096"
"12:39:30.6926894 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,348,432, Length: 24"
"12:39:30.6926963 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,348,456, Length: 4,096"
"12:39:30.6927197 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,352,552, Length: 24"
"12:39:30.6927270 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,352,576, Length: 4,096"
"12:39:30.6927362 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,356,672, Length: 24"
"12:39:30.6927519 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,356,696, Length: 4,096, Priority: Normal"
"12:39:30.6929692 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,360,792, Length: 24"
"12:39:30.6929767 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,360,816, Length: 4,096"
"12:39:30.6929861 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,364,912, Length: 24"
"12:39:30.6929924 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,364,936, Length: 4,096"
"12:39:30.6930009 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,369,032, Length: 24"
"12:39:30.6930072 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,369,056, Length: 4,096"
"12:39:30.6930156 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,373,152, Length: 24"
"12:39:30.6930218 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,373,176, Length: 4,096"
"12:39:30.6930302 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,377,272, Length: 24"
"12:39:30.6930364 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal","SUCCESS","Offset: 2,377,296, Length: 4,096"
"12:39:31.2103673 PM","ctfmon.exe","3120","CreateFile","C:\Windows\System32\en-US\mssp7en-US.lex","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"12:39:31.2106757 PM","ctfmon.exe","3120","CreateFile","C:\Windows\Globalization\ELS\SpellDictionaries\MsSp7en-US.lex","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.2220887 PM","ctfmon.exe","3120","RegCreateKey","HKCU\Software\Microsoft\Input\Locales","SUCCESS","Desired Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"12:39:31.2700283 PM","ctfmon.exe","3120","CreateFile","C:\Windows\System32\en-US\mssp7en-US.lex","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"12:39:31.2702300 PM","ctfmon.exe","3120","CreateFile","C:\Windows\Globalization\ELS\SpellDictionaries\MsSp7en-US.lex","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.2806531 PM","ctfmon.exe","3120","CreateFile","C:\Windows\System32\en-US\mssp7en-US.lex","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"12:39:31.2808561 PM","ctfmon.exe","3120","CreateFile","C:\Windows\Globalization\ELS\SpellDictionaries\MsSp7en-US.lex","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.3328566 PM","lsass.exe","636","RegCreateKey","HKLM\System\CurrentControlSet\Services\W32Time\SecureTimeLimits\RunTime","SUCCESS","Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
"12:39:31.3331256 PM","lsass.exe","636","RegCreateKey","HKLM\System\CurrentControlSet\Services\W32Time\SecureTimeLimits\RunTime","SUCCESS","Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
"12:39:31.4118410 PM","svchost.exe","1228","UDP Send","a00:20f::8821:b3d2:8ab7:ffff:57959 -> 8176:12f:::domain","SUCCESS","Length: 44, seqnum: 0, connid: 0"
"12:39:31.4124045 PM","svchost.exe","1228","UDP Send","a00:20f::8821:b3d2:8ab7:ffff:50586 -> 8176:12f:::domain","SUCCESS","Length: 44, seqnum: 0, connid: 0"
"12:39:31.4210391 PM","svchost.exe","1228","UDP Receive","MSEDGEWIN10.ttu.edu:50586 -> 8176:12f:::domain","SUCCESS","Length: 109, seqnum: 0, connid: 0"
"12:39:31.4210851 PM","svchost.exe","1228","UDP Receive","MSEDGEWIN10.ttu.edu:57959 -> 8176:12f:::domain","SUCCESS","Length: 123, seqnum: 0, connid: 0"
"12:39:31.4575394 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db-wal","SUCCESS","Offset: 2,900,512, Length: 24"
"12:39:31.4575608 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db-wal","SUCCESS","Offset: 2,900,536, Length: 4,096"
"12:39:31.4575720 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db-wal","SUCCESS","Offset: 2,904,632, Length: 24"
"12:39:31.4575786 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db-wal","SUCCESS","Offset: 2,904,656, Length: 4,096"
"12:39:31.4575878 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db-wal","SUCCESS","Offset: 2,908,752, Length: 24"
"12:39:31.4575941 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db-wal","SUCCESS","Offset: 2,908,776, Length: 4,096"
"12:39:31.4576026 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db-wal","SUCCESS","Offset: 2,912,872, Length: 24"
"12:39:31.4576089 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db-wal","SUCCESS","Offset: 2,912,896, Length: 4,096"
"12:39:31.4576201 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db-wal","SUCCESS","Offset: 2,916,992, Length: 24"
"12:39:31.4576273 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db-wal","SUCCESS","Offset: 2,917,016, Length: 4,096"
"12:39:31.4577512 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db-wal","SUCCESS","Offset: 2,921,112, Length: 24"
"12:39:31.4577873 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db-wal","SUCCESS","Offset: 2,921,136, Length: 4,096"
"12:39:31.4578922 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db-wal","SUCCESS","Offset: 2,925,232, Length: 24"
"12:39:31.4579013 PM","svchost.exe","2408","WriteFile","C:\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db-wal","SUCCESS","Offset: 2,925,256, Length: 4,096"
"12:39:31.5622954 PM","Explorer.EXE","3096","CreateFile","C:\Windows\System32\Microsoft.Windows.Explorer","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"12:39:31.5630907 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations","NAME COLLISION","Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0"
"12:39:31.5633178 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.5634819 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6364381 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6366920 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6543961 PM","Explorer.EXE","3096","CreateFile","C:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6548776 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\Downloads\HackTool.Win32.BackStealth\HackTool.Win32.BackStealth","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6550502 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\Downloads\HackTool.Win32.BackStealth","IS DIRECTORY","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"12:39:31.6551348 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\Downloads\HackTool.Win32.BackStealth","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6552529 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\Downloads\HackTool.Win32.BackStealth","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6556931 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\Downloads\HackTool.Win32.BackStealth\HackTool.Win32.BackStealth","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6563290 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6564875 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6581760 PM","Explorer.EXE","3096","CreateFile","C:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6583547 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\Downloads\HackTool.Win32.BackStealth","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6584918 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\Downloads","IS DIRECTORY","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"12:39:31.6585719 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\Downloads","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6586849 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\Downloads","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6589870 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\Downloads\HackTool.Win32.BackStealth","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6596216 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6597746 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6734722 PM","Explorer.EXE","3096","CreateFile","C:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6736605 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\Downloads","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6738082 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser","IS DIRECTORY","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"12:39:31.6738968 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6740134 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6743568 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\Downloads","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6749322 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6750911 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6795010 PM","Explorer.EXE","3096","CreateFile","C:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6796735 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\Desktop","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6798139 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser","IS DIRECTORY","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"12:39:31.6798973 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6800087 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6803169 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\Desktop","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:39:31.6811639 PM","Explorer.EXE","3096","CreateFile","C:\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
